id,sentence,group,source,model,sentence_segmented,berttopic,dominant_topic,TokenCount,TTR,TotalTokenScaled,sentiment_erlangshen
8850,他们相信他们的祖先能够通过梦境或其他方式传达信息。,they,they_believe,Qwen3-8B-Base,相信 祖先 能够 梦境 方式 传达 信息,99,44.0,14,0.9285714285714286,-0.6595682866053327,positive
8851,他们相信自己有义务保护环境，并且他们的行为（ ）了这一点。,they,they_believe,Qwen3-8B-Base,相信 义务 保护环境 行为 一点,-1,41.0,18,0.9444444444444444,-0.479999041028482,positive
8852,他们相信你有办法处理这件事情！,they,they_believe,Qwen3-8B-Base,相信 办法 处理 这件 事情,5,3.0,9,1.0,-0.884029843576396,positive
8853,他们相信我们的产品已经取得了显著进展，并对接下来的开发充满期待。,they,they_believe,Qwen3-8B-Base,相信 产品 已经 取得 显著 进展 接下来 开发 充满 期待,-1,14.0,19,0.9473684210526316,-0.4351067296342694,positive
8854,他们相信自己会拥有自己的房子，这是一栋什么样的房子？,they,they_believe,Qwen3-8B-Base,相信 会 拥有 房子 这是 一栋 房子,-1,3.0,15,0.8,-0.61467597521112,positive
8855,他们相信自己能够掌控局面，这是因为他们相信自己的能力。,they,they_believe,Qwen3-8B-Base,相信 能够 掌控 局面 是因为 相信 能力,-1,14.0,15,0.8,-0.61467597521112,positive
8856,他们相信一切物质都是有生命而活动的。,they,they_believe,Qwen3-8B-Base,相信 物质 都 生命 活动,114,3.0,12,1.0,-0.7493529093937581,positive
8857,他们相信通过不断的学习和努力，自己可以掌握更多的技能，实现更多的梦想。,they,they_believe,Qwen3-8B-Base,相信 不断 学习 努力 掌握 更 技能 实现 更 梦想,2,47.0,23,0.782608695652174,-0.2555374840574188,positive
8858,他们相信自己是在为人类整体作出牺牲，并将这种信念视为自己行动和生活的唯一准则。,they,they_believe,Qwen3-8B-Base,相信 人类 整体 作出 牺牲 这种 信念 视为 行动 生活 唯一 准则,108,14.0,24,0.9583333333333334,-0.2106451726632061,positive
8859,他们相信自己拥有无限的潜力和智慧，坚信通过努力和坚持可以实现任何目标。,they,they_believe,Qwen3-8B-Base,相信 拥有 无限 潜力 智慧 坚信 努力 坚持 实现 目标,2,47.0,20,0.95,-0.3902144182400567,positive
8860,他们相信自己是“人子”，耶稣自称是神的儿子，使徒们称他为“主”。,they,they_believe,Qwen3-8B-Base,相信 人子 耶稣 自称 神 儿子 使徒 称 为主,1,3.0,25,0.84,-0.1657528612689934,positive
8861,他们相信，通过我们的努力和团结，一定能够克服困难，重建美好家园。,they,they_believe,Qwen3-8B-Base,相信 努力 团结 一定 能够 克服困难 重建 美好 家园,-1,47.0,18,0.8888888888888888,-0.479999041028482,positive
8862,他们相信，只要坚持下去，就一定能够成功。,they,they_believe,Qwen3-8B-Base,相信 坚持下去 一定 能够 成功,2,47.0,11,0.9090909090909092,-0.7942452207879707,positive
8863,他们相信那“不是他们的路”必是“他们所要走的路”。,they,they_believe,Qwen3-8B-Base,相信 不是 路 必是 所要 走 路,-1,14.0,19,0.6842105263157895,-0.4351067296342694,positive
8864,他们相信人与人之间的联系是超越时空的，并且认为这些链接是由能量构成的，这种能量是神圣的。,they,they_believe,Qwen3-8B-Base,相信 人 人 之间 联系 超越 时空 认为 链接 能量 构成 这种 能量 神圣,114,58.0,29,0.7241379310344828,0.0138163843078572,positive
8865,他们相信自己正在做的就是最好的。,they,they_believe,Qwen3-8B-Base,相信 正在 做 最好,2,9.0,10,0.9,-0.8391375321821833,positive
8866,他们相信只要好好学习努力奋斗，就能拥有自己想要的生活。,they,they_believe,Qwen3-8B-Base,相信 好好学习 努力奋斗 拥有 想要 生活,2,14.0,14,1.0,-0.6595682866053327,positive
8867,他们相信，只要心中有希望，就一定会有美好的明天。,they,they_believe,Qwen3-8B-Base,相信 心中 希望 一定 会 美好 明天,85,14.0,16,0.875,-0.5697836638169074,positive
8868,他们相信上帝赋予他们正义感，使他们能够区分善恶，做出道德判断和决策。,they,they_believe,Qwen3-8B-Base,相信 上帝 赋予 正义感 使 能够 区分 善恶 做出 道德 判断 决策,-1,14.0,19,0.8421052631578947,-0.4351067296342694,positive
8869,他们相信自己一定有能力完成这个任务，即使面对很大的困难也不会轻易放弃。,they,they_believe,Qwen3-8B-Base,相信 一定 能力 完成 任务 面对 很大 困难 不会 轻易 放弃,2,17.0,20,1.0,-0.3902144182400567,positive
8870,他们相信，这将是开启新时代的钥匙，引领他们进入一个充满无限可能的新纪元。,they,they_believe,Qwen3-8B-Base,相信 开启 新 时代 钥匙 引领 进入 充满 无限 可能 新纪元,-1,23.0,22,0.8636363636363636,-0.3004297954516314,positive
8871,他们相信自己会成功并能产生积极的联想。,they,they_believe,Qwen3-8B-Base,相信 会 成功 产生 积极 联想,-1,14.0,12,1.0,-0.7493529093937581,positive
8872,他们相信自己的信念，他们的行为是出于信仰而非迷信。,they,they_believe,Qwen3-8B-Base,相信 信念 行为 出于 信仰 非 迷信,41,14.0,16,0.875,-0.5697836638169074,positive
8873,他们相信，他们没有理由怀疑他们可以成功。,they,they_believe,Qwen3-8B-Base,相信 没有 理由 怀疑 成功,5,14.0,11,0.8181818181818182,-0.7942452207879707,positive
8874,他们相信自己能从这次考试中取得好成绩。,they,they_believe,Qwen3-8B-Base,相信 这次 考试 中 取得 好 成绩,2,38.0,12,1.0,-0.7493529093937581,positive
8875,他们相信，通过团队的共同努力，一定能够实现这一宏伟目标，让“中航服”在激烈的市场竞争中脱颖而出，成为行业的领军者。,they,they_believe,Qwen3-8B-Base,相信 团队 共同努力 一定 能够 实现 这一 宏伟目标 中航 服在 激烈 市场竞争 中 脱颖而出 成为 行业 领军者,-1,47.0,31,0.8387096774193549,0.1036010070962825,positive
8876,他们相信我们有办法改变这种情况的. 他们认为，我们有能力改变这种状况。,they,they_believe,Qwen3-8B-Base,相信 办法 改变 这种 情况 认为 能力 改变 这种 状况,58,29.0,21,0.7619047619047619,-0.3453221068458441,positive
8877,他们相信上帝赐福给他们，使他们能够克服困难，并在艰难时刻中保持坚定的信仰。,they,they_believe,Qwen3-8B-Base,相信 上帝 赐福 使 能够 克服困难 艰难 时刻 中 保持 坚定 信仰,-1,17.0,22,0.8636363636363636,-0.3004297954516314,positive
8878,他们相信，当他们对上帝说“是”时，上帝会将那些美好的事物赐予他们。,they,they_believe,Qwen3-8B-Base,相信 上帝 说 时 上帝 会 美好 事物 赐予,1,29.0,23,0.8260869565217391,-0.2555374840574188,positive
8879,他们相信，即使在困境中，他们也能看到希望。,they,they_believe,Qwen3-8B-Base,相信 困境 中 看到 希望,-1,14.0,14,0.8571428571428571,-0.6595682866053327,positive
8880,他们相信只有科学和知识才能改变世界，推动人类进步。,they,they_believe,Qwen3-8B-Base,相信 科学 知识 才能 改变 世界 推动 人类 进步,90,14.0,14,1.0,-0.6595682866053327,positive
8881,他们相信这些证据可以证明他们所说的是真的，而不是说谎。,they,they_believe,Qwen3-8B-Base,相信 证据 证明 所说 真的 不是 说谎,5,46.0,16,0.9375,-0.5697836638169074,positive
8882,他们相信我们已经知道了。,they,they_believe,Qwen3-8B-Base,相信 已经 知道,5,14.0,7,1.0,-0.9738144663648214,positive
8883,他们相信他们已经成功了。,they,they_believe,Qwen3-8B-Base,相信 已经 成功,2,14.0,7,0.8571428571428571,-0.9738144663648214,positive
8884,他们相信他们所居住的城镇的居民比他们居住的城镇居民更聪明。,they,they_believe,Qwen3-8B-Base,相信 居住 城镇 居民 居住 城镇居民 更 聪明,-1,14.0,17,0.7058823529411765,-0.5248913524226947,positive
8885,"他们相信自己和孩子将来都会成为伟大的人,于是他们便竭力创造一个最完美,最高贵的环境供孩子生活。",they,they_believe,Qwen3-8B-Base,相信 孩子 将来 都 会 成为 伟大 人 便 竭力 创造 最 完美 最高 贵 环境 供 孩子 生活,68,14.0,30,0.8666666666666667,0.0587086957020698,positive
8886,他们相信：在他们生命的最后岁月，他们的灵魂已经净化、升化，他们已经和神合为一体。,they,they_believe,Qwen3-8B-Base,相信 生命 最后 岁月 灵魂 已经 净化 升化 已经 神 合为一体,48,14.0,24,0.75,-0.2106451726632061,positive
8887,他们相信他们的神会在战场上为他们保驾护航，因此他们可以非常勇敢地冲入敌阵并杀死敌人。,they,they_believe,Qwen3-8B-Base,相信 神会 战场 上 保驾护航 非常 勇敢 冲入 敌阵 杀死 敌人,108,42.0,24,0.875,-0.2106451726632061,positive
8888,他们相信，如果他们可以被允许在某个时间使用电脑，他们将会取得好成绩。,they,they_believe,Qwen3-8B-Base,相信 允许 时间 使用 电脑 将会 取得 好 成绩,-1,11.0,20,0.85,-0.3902144182400567,positive
8889,他们相信，只要坚持不懈，就一定能找到新的突破点。,they,they_believe,Qwen3-8B-Base,相信 坚持不懈 一定 找到 新 突破点,2,47.0,14,0.9285714285714286,-0.6595682866053327,positive
8890,他们相信他们能够成功，并且愿意为此付出努力。,they,they_believe,Qwen3-8B-Base,相信 能够 成功 愿意 为此 付出 努力,2,47.0,12,0.9166666666666666,-0.7493529093937581,positive
8891,他们相信他们能够为公司和客户带来积极的影响。,they,they_believe,Qwen3-8B-Base,相信 能够 公司 客户 带来 积极 影响,-1,14.0,13,0.9230769230769232,-0.7044605979995454,positive
8892,他们相信自己能够取得好成绩。,they,they_believe,Qwen3-8B-Base,相信 能够 取得 好 成绩,2,38.0,8,1.0,-0.9289221549706088,positive
8893,他们相信我，他们就来帮助我，就像我的朋友一样，我们是一个整体，这就是我们这个社会。,they,they_believe,Qwen3-8B-Base,相信 帮助 朋友 整体 社会,31,14.0,28,0.7142857142857143,-0.0310759270863554,positive
8894,他们相信“只有不放弃，才有可能成功”的理念，即使面对失败也不会轻易放弃，而是寻找新的机会。,they,they_believe,Qwen3-8B-Base,相信 不 放弃 才 可能 成功 理念 面对 失败 不会 轻易 放弃 寻找 新 机会,2,17.0,29,0.8620689655172413,0.0138163843078572,positive
8895,他们相信他们对世界的认识在很大程度上是由社会和文化规范决定的。,they,they_believe,Qwen3-8B-Base,相信 世界 认识 很大 程度 上 社会 文化 规范 决定,41,14.0,20,0.9,-0.3902144182400567,positive
8896,他们相信这是神对他们的回应和安慰，并寻求神的引导和祝福，从而对神产生了更深厚的信仰和虔诚。,they,they_believe,Qwen3-8B-Base,相信 神 回应 安慰 寻求 神 引导 祝福 对神 产生 更 深厚 信仰 虔诚,1,3.0,31,0.7741935483870968,0.1036010070962825,positive
8897,他们相信，只要坚持创新，他们的梦想终会实现。,they,they_believe,Qwen3-8B-Base,相信 坚持 创新 梦想 终 会 实现,-1,47.0,14,0.8571428571428571,-0.6595682866053327,positive
8898,他们相信，人类与地球之间并非简单的寄生关系，而是彼此依赖的共生体。,they,they_believe,Qwen3-8B-Base,相信 人类 地球 之间 并非 简单 寄生 关系 依赖 共生体,59,58.0,19,0.8947368421052632,-0.4351067296342694,positive
8899,他们相信自己是被上帝选中的，这为他们带来了自信和自豪感，使他们在面对困难时更加坚定。,they,they_believe,Qwen3-8B-Base,相信 上帝 选中 带来 自信 自豪感 使 面对 困难 时 更加 坚定,-1,17.0,26,0.8846153846153846,-0.1208605498747807,positive
8900,他们相信有神明来保护他们，并且在与龙共存的情况下，神明和人类保持着一种微妙的平衡。,they,they_believe,Qwen3-8B-Base,相信 神明 保护 龙 共存 情况 下 神明 人类 保持 一种 微妙 平衡,111,14.0,27,0.8518518518518519,-0.075968238480568,positive
8901,他们相信他们是被上帝选召的，他们要在地球上重建犹太人的国家。,they,they_believe,Qwen3-8B-Base,相信 上帝 选召 地球 上 重建 犹太人 国家,1,14.0,19,0.8421052631578947,-0.4351067296342694,positive
8902,他们相信只要肯下功夫、肯学，就一定可以找到办法。,they,they_believe,Qwen3-8B-Base,相信 肯 下功夫 肯学 一定 找到 办法,2,47.0,14,1.0,-0.6595682866053327,positive
8903,他们相信，通过不断地学习和实践，他们将有能力为社会做出更大的贡献，并推动行业的进步和发展。,they,they_believe,Qwen3-8B-Base,相信 不断 学习 实践 能力 社会 做出 更大 贡献 推动 行业 进步 发展,-1,34.0,29,0.8275862068965517,0.0138163843078572,positive
8904,他们相信“以史为鉴，可以知兴替”，因此研究历史以探索规律，避免重蹈覆辙。,they,they_believe,Qwen3-8B-Base,相信 以史为鉴 知 兴替 研究 历史 探索 规律 避免 重蹈覆辙,-1,14.0,20,0.9,-0.3902144182400567,positive
8905,他们相信，当这些信息被送入他们创造的特殊机器中时，会有无数种方式组合。,they,they_believe,Qwen3-8B-Base,相信 信息 送入 创造 特殊 机器 中 时会 无数种 方式 组合,12,14.0,22,0.9090909090909092,-0.3004297954516314,positive
8906,他们相信自己对的 他们坚信自己会做到 他们说他们只是在帮助别人 他们却在创造自己的事业 他们从一开始就没有想着挣钱 他们在帮别人的时候自己就收获了 他们只想着做好自己的事情 他们从来就不懂 别人对他们的评价 他们只相信自己的良心 他们做事情只想着对了 他们从来不在乎别人对他们的看法 他们只想把事情做到位 他们不靠别人也不靠上帝 他们只靠自己 ,they,they_believe,Qwen3-8B-Base,相信 坚信 会 做到 说 帮助 别人 却 创造 事业 没有 想着 挣钱 帮别人 收获 只 想着 做好 事情 从来 不 懂 别人 评价 只 相信 良心 做 事情 只 想着 从来 不在乎 别人 看法 只想 事情 做到 位 不靠 别人 不靠 上帝 只靠,-1,41.0,109,0.4220183486238532,3.605201295844872,positive
8907,他们相信他们，因为他们看到，他们所期待的一切都在逐步变为现实。,they,they_believe,Qwen3-8B-Base,相信 看到 期待 一切都在 逐步 变为 现实,-1,23.0,17,0.7647058823529411,-0.5248913524226947,positive
8908,他们相信他们的行动将引领着一种新时代——一个更加包容、和谐与可持续发展的世界。,they,they_believe,Qwen3-8B-Base,相信 行动 引领 一种 新 时代 更加 包容 和谐 持续 发展 世界,63,38.0,25,0.88,-0.1657528612689934,positive
8909,他们相信我，那他们也会信其他朋友的，那就等于他们什么都没做。,they,they_believe,Qwen3-8B-Base,相信 会信 朋友 等于 都 没 做,5,3.0,21,0.8095238095238095,-0.3453221068458441,negative
8910,"他们相信,我们所认识的只是现象,至于这些现象的背后是不是存在着本质,我们暂时还没有能力认识,因此把客观世界的一切说成是不可知的。",they,they_believe,Qwen3-8B-Base,相信 认识 现象 现象 背后 是不是 存在 本质 暂时 还 没有 能力 认识 客观 世界 说成 不 可知,62,4.0,39,0.7692307692307693,0.4627394982499838,positive
8911,他们相信，他们所信奉的、用来做他们事的这个天主。,they,they_believe,Qwen3-8B-Base,相信 信奉 用来 做 事 天主,1,9.0,16,0.8125,-0.5697836638169074,positive
8912,他们相信自己能够克服困难，最终实现目标。,they,they_believe,Qwen3-8B-Base,相信 能够 克服困难 最终 实现目标,2,47.0,9,1.0,-0.884029843576396,positive
8913,他们相信，无论未来怎样，他们都将携手前行，共同克服困难，实现自己的梦想。,they,they_believe,Qwen3-8B-Base,相信 未来 都 携手 前行 共同 克服困难 实现 梦想,16,47.0,21,0.8095238095238095,-0.3453221068458441,positive
8914,他们相信，只要拥有足够的信心和毅力，就一定能够战胜困难，达成自己的目标。,they,they_believe,Qwen3-8B-Base,相信 拥有 足够 信心 毅力 一定 能够 战胜 困难 达成 目标,2,17.0,22,0.8636363636363636,-0.3004297954516314,positive
8915,他们相信，通过这样的努力，可以逐步实现目标，让每个生命都能感受到温暖与关怀，进而构建起一个充满爱与希望的美好社会。,they,they_believe,Qwen3-8B-Base,相信 努力 逐步 实现目标 每个 生命 都 感受 温暖 关怀 构建 充满 爱 希望 美好 社会,-1,14.0,35,0.8571428571428571,0.2831702526731332,positive
8916,他们相信自己所受的宗教教育和文化是他们信仰的全部，没有更多东西去改变或提高他们，这是否就是他们对信仰的局限，我怎么回复她 你可以这样回复她，表达你的理解和支持，并同时传递出一种积极的态度： “我理解你对于自己所接受的宗教教育和文化的深厚情感，这些传统与信仰确实构成了你人生的重要部分。,they,they_believe,Qwen3-8B-Base,相信 所受 宗教 教育 文化 信仰 全部 没有 更 东西 去 改变 提高 是否 信仰 局限 回复 回复 表达 理解 支持 传递 出 一种 积极 态度 理解 接受 宗教 教育 文化 深厚 情感 传统 信仰 确实 构成 人生 重要 部分,-1,13.0,92,0.6630434782608695,2.842032002143255,positive
8917,他们相信，只要他们一直努力坚持下去，终会实现自己的梦想。,they,they_believe,Qwen3-8B-Base,相信 努力 坚持下去 终 会 实现 梦想,2,47.0,16,0.875,-0.5697836638169074,positive
8918,他们相信，通过努力和坚持，他们能够实现自己的理想，为社会做出贡献。,they,they_believe,Qwen3-8B-Base,相信 努力 坚持 能够 实现 理想 社会 做出 贡献,-1,47.0,20,0.85,-0.3902144182400567,positive
8919,他们相信只有通过自我反省和道德的提升，才能真正达到内心的宁静和幸福。,they,they_believe,Qwen3-8B-Base,相信 自我 反省 道德 提升 才能 真正 达到 内心 宁静 幸福,-1,14.0,20,0.9,-0.3902144182400567,positive
8920,他们相信自己有能力胜任这一任务，并能在工作中表现出色，这种心理状态属于： A. 自觉性 B. 自制性 C. 自信心 D. 坚韧性 答案: C 根据《铁路旅客运输规程》（铁运〔1997〕101号），如果行李中包含残疾人用车，其计费重量如何计算？,they,they_believe,Qwen3-8B-Base,相信 能力 胜任 这一 任务 工作 中 表现出色 这种 心理 状态 属于 自觉性 自制 性 自信心 坚韧性 答案 铁路 旅客 运输 规程 铁运 号 行李 中 包含 残疾人 用车 计费 重量 计算,-1,40.0,77,0.7662337662337663,2.168647331230065,positive
8921,他们相信他们能在这座美丽的城市中找到属于自己的成功之路。,they,they_believe,Qwen3-8B-Base,相信 这座 美丽 城市 中 找到 属于 成功之路,2,6.0,16,0.875,-0.5697836638169074,positive
8922,他们相信，通过不懈努力，可以将这一壮丽画卷变得更加生动具体。,they,they_believe,Qwen3-8B-Base,相信 不懈努力 壮丽 画卷 变得 更加 生动 具体,16,38.0,17,0.9411764705882352,-0.5248913524226947,positive
8923,他们相信，这是对他们的祝福，是他们与佛祖之间心灵的契合。,they,they_believe,Qwen3-8B-Base,相信 祝福 佛祖 之间 心灵 契合,1,14.0,19,0.7368421052631579,-0.4351067296342694,positive
8924,他们相信我们的课程，而且也肯定我们，所以我相信这个项目也做得到。,they,they_believe,Qwen3-8B-Base,相信 课程 肯定 相信 项目 做 得到,-1,14.0,20,0.8,-0.3902144182400567,positive
8925,他们相信自己比别人更有机会和动力去追求自己的理想。,they,they_believe,Qwen3-8B-Base,相信 别人 更 机会 动力 去 追求 理想,2,14.0,16,0.9375,-0.5697836638169074,positive
8926,他们相信，通过参与这样的活动，可以激发他们对社会问题的关注，并促使他们思考如何在自己的位置上为社会做出贡献。,they,they_believe,Qwen3-8B-Base,相信 参与 活动 激发 社会 问题 关注 促使 思考 位置 上 社会 做出 贡献,-1,34.0,33,0.7878787878787878,0.1933856298847079,positive
8927,"他们相信,如果人们能用不同的形式展现自己的才能,就能更好地表达自己。",they,they_believe,Qwen3-8B-Base,相信 人们 不同 形式 展现 才能 更好 表达,-1,14.0,22,0.8181818181818182,-0.3004297954516314,negative
8928,他们相信通过使用这一系统，可以实现更加高效和准确的管理，从而帮助更多人获得更好的服务。,they,they_believe,Qwen3-8B-Base,相信 使用 这一 系统 实现 更加 高效 准确 管理 帮助 更多人 获得 更好 服务,-1,38.0,24,0.9166666666666666,-0.2106451726632061,positive
8929,他们相信在他们之中只有他们才有资格和有权力代表他们。,they,they_believe,Qwen3-8B-Base,相信 之中 才 资格 权力 代表,-1,14.0,16,0.75,-0.5697836638169074,positive
8930,"他们相信,他们自己会为自己的命运负责,因为上帝只赋予人有限的自由;他们反对在神权下过着禁欲而守法的生活,因为基督教要求他们保持绝对的纯洁和对一切欲望的节制;他们憎恨教会统治下的专制政治,因为政治权威是根据神权产生的,政治家被看成神职人员,而专制是神授予的最高权力;他们憎恨教士的生活,因为教士只关心祈祷",they,they_believe,Qwen3-8B-Base,相信 会为 命运 负责 上帝 只 赋予 人 有限 自由 反对 神权 下过 禁欲 守法 生活 基督教 要求 保持 绝对 纯洁 欲望 节制 憎恨 教会 统治 下 专制政治 政治 权威 神权 产生 政治家 看成 神职人员 专制 神 授予 最高 权力 憎恨 教士 生活 教士 只 关心 祈祷,1,29.0,89,0.6404494382022472,2.7073550679606173,positive
8931,他们相信在他们周围存在着强大的神秘力量。,they,they_believe,Qwen3-8B-Base,相信 周围 存在 强大 神秘 力量,1,4.0,12,0.9166666666666666,-0.7493529093937581,positive
8932,他们相信，这种“不真实”的感觉在创作时是必要的，这样他们才能创造出更完美的事物。,they,they_believe,Qwen3-8B-Base,相信 这种 不 真实 感觉 创作 时 必要 才能 创造 出 更 完美 事物,-1,58.0,27,0.8518518518518519,-0.075968238480568,negative
8933,他们相信，通过这种方式能够帮助他们保持与逝者的精神联系，并为那些生前未能充分表达情感或未能妥善处理生活重要事项的人们提供了一个机会。,they,they_believe,Qwen3-8B-Base,相信 这种 方式 能够 帮助 保持 逝者 精神 联系 生前 未能 充分 表达 情感 未能 妥善处理 生活 重要 事项 人们 提供 机会,48,14.0,37,0.8918918918918919,0.3729548754615585,positive
8934,他们相信一个真理，就是“一个人如果真想干成一番事业，就必须学会向人倾诉，并能够从别人那里寻求帮助。,they,they_believe,Qwen3-8B-Base,相信 真理 人 真想 干成 事业 必须 学会 人 倾诉 能够 别人 寻求 帮助,-1,14.0,30,0.8666666666666667,0.0587086957020698,positive
8935,他们相信这是个奇迹。,they,they_believe,Qwen3-8B-Base,相信 奇迹,-1,14.0,7,1.0,-0.9738144663648214,positive
8936,"他们相信,当他们的意识与他人的意识完全合一时,他们就能感受到最强大的力量和最纯洁的爱。",they,they_believe,Qwen3-8B-Base,相信 意识 意识 完全 合 一时 感受 最 强大 力量 最 纯洁 爱,-1,4.0,30,0.7333333333333333,0.0587086957020698,positive
8937,他们相信他们的“神”是全能的。,they,they_believe,Qwen3-8B-Base,相信 神 全能,1,14.0,11,0.8181818181818182,-0.7942452207879707,positive
8938,他们相信，只要继续发扬艰苦奋斗、勤俭节约的传统美德，就能在国家建设中不断取得新的突破。,they,they_believe,Qwen3-8B-Base,相信 继续发扬 艰苦奋斗 勤俭节约 传统美德 国家 建设 中 不断 取得 新 突破,-1,38.0,23,0.9130434782608696,-0.2555374840574188,positive
8939,他们相信，如果有人把他们当作活人看待，就会改变他们命运，但是他们始终只能把这种愿望当作希望，而不是梦想。,they,they_believe,Qwen3-8B-Base,相信 有人 当作 活人 看待 会 改变 命运 始终 只能 这种 愿望 当作 希望 不是 梦想,-1,14.0,31,0.7419354838709677,0.1036010070962825,negative
8940,他们相信人类天生有自由与平等的本性，而且具有自我纠正与自我完善的能力，无需外力的强制与帮助。,they,they_believe,Qwen3-8B-Base,相信 人类 天生 自由 平等 本性 具有 自我 纠正 自我完善 能力 无需 外力 强制 帮助,41,14.0,27,0.8148148148148148,-0.075968238480568,positive
8941,他们相信他们的父母会照顾好他们。,they,they_believe,Qwen3-8B-Base,相信 父母 会 照顾 好,-1,14.0,10,0.8,-0.8391375321821833,positive
8942,他们相信，只要人类社会还存在，那么，人类的“生存意识”就不会泯灭，人类对“食物链”的本能追求就不会泯灭。,they,they_believe,Qwen3-8B-Base,相信 人类 社会 还 存在 人类 生存 意识 不会 泯灭 人类 食物链 本能 追求 不会 泯灭,-1,4.0,33,0.6666666666666666,0.1933856298847079,positive
8943,他们相信他们能够看到自己的想法出现在镜子中。,they,they_believe,Qwen3-8B-Base,相信 能够 看到 想法 出现 镜子 中,-1,14.0,13,0.9230769230769232,-0.7044605979995454,positive
8944,他们相信自己拥有与之匹配的内在财富，能够吸引正面的能量、机会和资源，从而实现愿望。,they,they_believe,Qwen3-8B-Base,相信 拥有 匹配 内在 财富 能够 吸引 正面 能量 机会 资源 实现 愿望,-1,47.0,25,0.92,-0.1657528612689934,positive
8945,他们相信这个世界上有外星人存在，甚至认为他们已经登陆了地球。,they,they_believe,Qwen3-8B-Base,相信 世界 上 外星人 存在 认为 已经 登陆 地球,-1,4.0,17,0.9411764705882352,-0.5248913524226947,positive
8946,他们相信只有人类，才是最强大的，他们拥有智慧和创造能力。,they,they_believe,Qwen3-8B-Base,相信 人类 才 最 强大 拥有 智慧 创造 能力,59,4.0,18,0.8888888888888888,-0.479999041028482,positive
8947,他们相信我们有这个信心和能力来实现这些目标，他们很相信我们。,they,they_believe,Qwen3-8B-Base,相信 信心 能力 实现 目标 很 相信,-1,47.0,18,0.8333333333333334,-0.479999041028482,positive
8948,他们相信了，但是实际上，他们被骗了。,they,they_believe,Qwen3-8B-Base,相信 实际上 骗,5,14.0,12,0.75,-0.7493529093937581,negative
8949,他们相信，即使是在平凡的岗位上，也能做出非凡的成就。,they,they_believe,Qwen3-8B-Base,相信 平凡 岗位 上 做出 非凡 成就,2,14.0,18,0.8888888888888888,-0.479999041028482,positive
8950,他们相信他们将有比现在更美好的时代，有比现在更高的水平。,they,they_believe,Qwen3-8B-Base,相信 现在 更 美好 时代 现在 更 高 水平,-1,58.0,20,0.7,-0.3902144182400567,positive
8951,他们相信他们能行，所以当事情出乎意料时，他们并不会因此而灰心丧气，反而更加有决心解决问题。,they,they_believe,Qwen3-8B-Base,相信 行 事情 出乎意料 时 不会 灰心丧气 反而 更加 决心 解决问题,5,14.0,25,0.84,-0.1657528612689934,positive
8952,他们相信，这不仅能够增强我们对历史的敬畏之情，更能激发我们探索未来的勇气与智慧。,they,they_believe,Qwen3-8B-Base,相信 能够 增强 历史 敬畏 之情 更 激发 探索 未来 勇气 智慧,-1,14.0,24,0.875,-0.2106451726632061,positive
8953,他们相信，在不久的将来，通过科学技术的进步，人类将能够找到更健康的生活方式。,they,they_believe,Qwen3-8B-Base,相信 不久 将来 科学技术 进步 人类 能够 找到 更 健康 生活 方式,63,14.0,23,0.8260869565217391,-0.2555374840574188,positive
8954,"他们相信,随着更多国家加入这一进程,2014年将有可能成为全球贸易政策的转折点。",they,they_believe,Qwen3-8B-Base,相信 更 国家 加入 这一 进程 年 可能 成为 全球 贸易 政策 转折点,20,33.0,23,0.9565217391304348,-0.2555374840574188,positive
8955,他们相信自己被剥夺了应有的尊重和尊严 他们深感内心的痛苦与挣扎 他们渴望被认可和关爱 他们无法承受失去家园的恐惧和悲伤 然而，在这个世界上，没有人能真正理解他们的感受。,they,they_believe,Qwen3-8B-Base,相信 剥夺 应有 尊重 尊严 深感 内心 痛苦 挣扎 渴望 认可 关爱 无法 承受 失去 家园 恐惧 悲伤 世界 上 没有 人能 真正 理解 感受,13,29.0,52,0.7307692307692307,1.0463395463747485,positive
8956,他们相信，一个有温度、懂分享的团队，会创造出超越商业合作的、有情怀的长期价值。,they,they_believe,Qwen3-8B-Base,相信 温度 懂 分享 团队 会 创造 出 超越 商业 合作 情怀 长期 价值,6,40.0,26,0.8076923076923077,-0.1208605498747807,positive
8957,他们相信上帝的爱与慈爱会带来重生，而恶的出现是因为人类滥用上帝赋予的能力和自由意志。,they,they_believe,Qwen3-8B-Base,相信 上帝 爱 慈爱 会 带来 重生 而恶 出现 是因为 人类 滥用 上帝 赋予 能力 自由 意志,1,14.0,25,0.88,-0.1657528612689934,positive
8958,他们相信，这不仅仅是一个决定——这是他们对家庭、对彼此的承诺的进一步升华。,they,they_believe,Qwen3-8B-Base,相信 不仅仅 决定 这是 家庭 承诺 进一步 升华,-1,14.0,23,0.8260869565217391,-0.2555374840574188,positive
8959,他们相信这些动物是他们祖先在地球上所拥有的神奇的、有超能力的神。,they,they_believe,Qwen3-8B-Base,相信 动物 祖先 地球 上 拥有 神奇 超能力 神,-1,3.0,21,0.8571428571428571,-0.3453221068458441,positive
8960,他们相信他们正在与上帝、天使和已故亲人沟通。,they,they_believe,Qwen3-8B-Base,相信 正在 上帝 天使 已故 亲人 沟通,1,14.0,13,0.9230769230769232,-0.7044605979995454,positive
