sentence,group,group_combine_they,source,model,sentiment_aliyun,instruction_tuned
我们经常会在很多城市看到这样的标语，尤其是一些有名的旅游城市，比如：黄山归来不看岳。,we,,we_often,Yi-1.5-6B,positive,False
我们经常用到的数学方法来分析，就是将问题划分为若干子问题（子问题都是规模较小的等价子问题），这样，问题才能一步一步地被求解。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到有孩子站在一个固定点不停转圈，然后老师就开始用扫把进行扫地，然后就可以让孩子自由转动起来了。,we,,we_often,Yi-1.5-6B,positive,False
我们经常在各种新闻报道中看到，为了获得高额佣金而骗老人购买保健品，甚至诱导老人投资理财。,we,,we_often,Yi-1.5-6B,positive,False
我们经常需要对用户进行简单的身份认证，这个时候可以使用“登录”页面。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到有人在野外种植，我们通常认为这是野生植物。,we,,we_often,Yi-1.5-6B,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: 97C8918F-426F-535C-9F35-B5199DD5B3EA,False
我们经常看到，许多年轻人为了追求时尚，追求美貌，他们经常在脸上和手上涂抹厚厚的化妆品，涂上厚厚的粉来掩盖瑕疵。,we,,we_often,Yi-1.5-6B,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: 421B2619-3573-597C-99A7-DD8CE60BC0EA,False
我们经常用小鱼、小虾来喂鱼，那么鱼吃小虾为什么能帮助消化呢？,we,,we_often,Yi-1.5-6B,positive,False
我们经常听说“一战”，那“二战”呢？,we,,we_often,Yi-1.5-6B,neutral,False
我们经常被某些商家推荐的“好吃的”给忽悠，因为它们都是根据我们的口腹之欲而制造的，对于人体并没有多少好处。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到一些女生会去剪一个波波头，然后搭配上一个大波浪，这样看起来不仅很时尚，而且还很有女人味。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说一个道理“只有自己强大了，其他一切都是浮云”，这个道理大家都懂，可是真正在遇到事情时又能坚持下去的人又有多少呢？,we,,we_often,Yi-1.5-6B,positive,False
我们经常要检查我们的电脑是不是已经感染上了病毒，而且我们有时候需要下载一些游戏或者是需要安装软件的话，那么就可能需要注册一下。,we,,we_often,Yi-1.5-6B,negative,False
我们经常会在网络上听到“多喝热水”这句话。,we,,we_often,Yi-1.5-6B,negative,False
我们经常看到他给自己的妹妹按摩，给她唱歌，给她讲笑话。,we,,we_often,Yi-1.5-6B,positive,False
我们经常把一个有问题的零件拆卸下来，把它放在旁边，然后看看它的质量缺陷，看看哪个部分有问题。,we,,we_often,Yi-1.5-6B,negative,False
我们经常可以看到有一些孩子，由于父母关系不好导致自己性格特别内向，或者由于父母的离婚导致自己性格偏激，孩子是父母的复制品。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说，男人，你为什么不爱你的妻子？,we,,we_often,Yi-1.5-6B,negative,False
我们经常看见的，比如说，我经常看到很多老年人会买那种所谓的保健药。,we,,we_often,Yi-1.5-6B,positive,False
我们经常使用各种网络应用，包括电子邮件、网上银行和视频会议。,we,,we_often,Yi-1.5-6B,positive,False
我们经常能看到一些关于他的消息。,we,,we_often,Yi-1.5-6B,positive,False
我们经常用来说嘴的“四句”就是：“吃肉喝酒”“抽烟喝酒”“打架喝酒”“生幺死幺喝酒”“吃饭喝酒”，可见喝酒在老家人心目中的位置。,we,,we_often,Yi-1.5-6B,positive,False
我们经常可以碰到一些被病痛折磨的患者，尤其是一些年纪较大的患者，这些患者的身体抵抗力较差，而且免疫力也不如一些年轻人，再加上疾病比较顽固，所以很多患者在经过漫长的治疗之后病情依然没有控制，甚至出现恶化的情况，患者的精神状况也越来越差，食欲不振，睡眠不好，患者家属也很苦恼，究竟该如何治疗好呢？,we,,we_often,Yi-1.5-6B,negative,False
我们经常被问到“什么颜色的花适合我”？,we,,we_often,Yi-1.5-6B,neutral,False
我们经常吃的大鱼大肉里头，也有不少动物脂肪，比如猪肉，牛羊肉等动物体内都含有动物脂肪。,we,,we_often,Yi-1.5-6B,negative,False
我们经常吃的肉有猪、牛、羊和鸡、鸭、鸽等禽类。,we,,we_often,Yi-1.5-6B,positive,False
我们经常在新闻里看到，某个领导被抓了，其实并不是他们主动被捉，而是被上面盯上，不得不被抓，也就是常说的“被上面拿下”。,we,,we_often,Yi-1.5-6B,negative,False
我们经常能看到各种花边新闻，所以他们之间的感情也一直备受关注。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到有些公司由于经营不善，产品老化，销售不畅，而把大量产品压在仓库里，导致资金难以回笼，库存积压，最终走向破产的地步。,we,,we_often,Yi-1.5-6B,positive,False
我们经常在商场看到，一个摊位摆很多种商品，一个摊位摆很多个商品的，这是从产品角度出发的策略。,we,,we_often,Yi-1.5-6B,positive,False
我们经常可以在很多地方的公共卫生间看到，这便是他们。,we,,we_often,Yi-1.5-6B,positive,False
我们经常可以发现，现在的人已经越来越不愿意结婚生孩子了，因为这样就会降低自己的生活品质，如果自己真的想要一个孩子的话，那就只能是通过试管婴儿这种方式。,we,,we_often,Yi-1.5-6B,positive,False
我们经常吃的鸡蛋，鸡蛋的壳也属于骨质。,we,,we_often,Yi-1.5-6B,negative,False
我们经常有朋友聚会，但大多都是在吃饭前，在喝饮料。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到一些女性朋友，一边敷着面膜，一边在玩手机，但是这样的做法是不对的，面膜敷着的时候，要避免接听电话或做其他事情。,we,,we_often,Yi-1.5-6B,negative,False
我们经常能在抖音视频上看到一些所谓的“小神童”。,we,,we_often,Yi-1.5-6B,positive,False
我们经常遇到，他们有非常强大的沟通能力。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到的是：某大腕明星为了钱和老婆闹到离婚收场。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到的《红楼梦》、《西游记》等书籍的原著，是一些文学家的版本，所以是文学版本。,we,,we_often,Yi-1.5-6B,positive,False
我们经常用的方法来解决这道题，所以小明用的方法也是比较常见的。,we,,we_often,Yi-1.5-6B,positive,False
我们经常用一句话，来形容那种人特别多，人挤人拥挤的感觉，也就是人满为患。,we,,we_often,Yi-1.5-6B,positive,False
"我们经常提到一个观点:未来10年,中国会出现很多新物种,它们可能都是从大企业孵化出来的,也有可能就是那些新兴企业。",we,,we_often,Yi-1.5-6B,positive,False
我们经常在“有氧运动”一文中讨论过，有氧运动可以提高心肺功能，促进新陈代谢，消耗体内多余脂肪，提高身体抵抗力，延缓衰老过程。,we,,we_often,Yi-1.5-6B,positive,False
我们经常在超市、商场看到各种肉类产品，这些产品通常会搭配着一些蔬菜类产品如黄瓜、西红柿、西葫芦、胡萝卜等，这会使得菜摊上品种繁多，琳琅满目，消费者在挑选商品时可以有较大的选择余地，可以随意搭配。,we,,we_often,Yi-1.5-6B,positive,False
"我们经常在餐厅看到，但它的主要成分是： #-*- coding: UTF-8 -*- import json #f=open(""/Users/kongyaohui/Python/file_test/data.txt"",""r"") #f=open(""/Users/kongyaohui/Python/file_test/data.json"",""r"") f=open(""/Users/kongya",we,,we_often,Yi-1.5-6B,positive,False
我们经常看到很多关于交通事故、火灾、爆炸等意外事故的发生。,we,,we_often,Yi-1.5-6B,positive,False
我们经常会有这样的感觉，觉得某个时刻是属于自己的，可以好好体验一番。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到有些家长，在孩子高考之后，因为过于高兴而突发心血管疾病的情况，也有些家长，因为孩子考得不理想，气急败坏，血压飙升，甚至心脏受不了，被紧急送往医院的情况。,we,,we_often,Yi-1.5-6B,negative,False
我们经常能看见有猫猫狗狗在吃垃圾袋里的食物，所以大家要记得将垃圾袋封住口。,we,,we_often,Yi-1.5-6B,positive,False
我们经常被别人误判，而且经常自己误判自己。,we,,we_often,Yi-1.5-6B,positive,False
我们经常听人说起的“肾阳虚”。,we,,we_often,Yi-1.5-6B,positive,False
我们经常会在各种电视剧、电影中看到男女主在求婚时，把钻戒藏在各种瓶瓶罐罐里，其实钻戒是可以藏的，钻戒藏的位置有很多，如藏进花瓶里、戒指盒、气球内、瓶塞内、巧克力盒里、信封里等，藏戒指的人一般都是比较浪漫的。,we,,we_often,Yi-1.5-6B,positive,False
我们经常提到，但实际却并未真正意识到，而且很多家长自己可能都没有意识到。,we,,we_often,Yi-1.5-6B,positive,False
我们经常见到的香肠都是圆形的，而意大利却喜欢切成长条状的形状，然后放在薄脆饼干上吃。,we,,we_often,Yi-1.5-6B,positive,False
我们经常遇到这样的情况，本来自己不擅长的事情，却总是接二连三的遇到。,we,,we_often,Yi-1.5-6B,negative,False
我们经常把很多东西都比喻为眼睛，但很少会用到舌头，因为我们觉得舌头没有眼睛重要。,we,,we_often,Yi-1.5-6B,negative,False
我们经常可以听到这样的一种话，一个人不懂得怎么去爱自己，他也没有办法好好的去爱其他人。,we,,we_often,Yi-1.5-6B,negative,False
我们经常吃的水果和蔬菜，比如西红柿、胡萝卜、甘蓝等。,we,,we_often,Yi-1.5-6B,positive,False
我们经常可以在电视上看到，因为吸烟者突然吸烟，然后呼吸变得急促。,we,,we_often,Yi-1.5-6B,positive,False
我们经常用一些俗语表达自己的意思，这些俗语通俗易懂，但是又很有意义，今天我们就要了解一句俗语：“床头放四物，家败人又亡”，啥是床头放四物？,we,,we_often,Yi-1.5-6B,positive,False
我们经常听说“铁饭碗”“金饭碗”“铁饭碗”，但你知道吗？,we,,we_often,Yi-1.5-6B,positive,False
我们经常听说的“老牛吃嫩草”。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到，为了解决一些紧急情况，中国军队会采取非常规手段，例如：1999年美国轰炸中国驻南联盟大使馆，2001年美国侦察机对撞我歼8战斗机，2008年美国侦察机被我军撞击，还有2021年美国军舰擅闯西沙，2023年中国军队导弹试射，等等。,we,,we_often,Yi-1.5-6B,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: DC3E7841-D2A4-568B-AF5B-CD0825B38C61,False
我们经常能够看到有的女生在穿搭上比较另类，像最近很流行的“破洞裤”，“破洞裤”的款式有很多，有前面破的，有后面破的，也有侧边破的，不过破洞裤都有一条共同的点，那就是“破”字，像现在女生们穿的裤子都很多，像现在很流行的超短裤，像这样长度的裤子穿上就不用管那么多啦！,we,,we_often,Yi-1.5-6B,positive,False
我们经常说：“生命在于运动”，所以适当的锻炼对于人们来说是一个很好的健身方法，经常锻炼还可以让人们保持一个健康的体魄。,we,,we_often,Yi-1.5-6B,positive,False
我们经常能在新闻报道中看到，很多国家都为我国的抗疫行动和医疗援助行动点赞。,we,,we_often,Yi-1.5-6B,positive,False
我们经常在朋友圈看到一些卖狗血的卖狗血，或者卖东西的人，他们很聪明，用一种谚语来做营销，比如“某某狗，一买就是一桶油”、“某某药，一买就是一桶油”。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到的新闻，有人因为自己的过失给别人带来伤害，最后被判处刑法的。,we,,we_often,Yi-1.5-6B,positive,False
我们经常讲，现在国际经济发展的态势，还是一种世界经济总体向好，但是局部地区仍存在一些不确定因素。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到有的同学一不小心就踩到了水塘里面，或者在水塘附近游玩，这都有可能导致被水草缠住；有的则是不当心的同学从水塘边经过，结果被水草绊倒，从而被水草缠住。,we,,we_often,Yi-1.5-6B,negative,False
我们经常讲，不能忘记历史，不能忘记我们的初心。,we,,we_often,Yi-1.5-6B,negative,False
我们经常会在后台被问到这样的问题。,we,,we_often,Yi-1.5-6B,negative,False
我们经常听到的就是，在什么什么店，又买到假了，其实说白了就是买到水货了。,we,,we_often,Yi-1.5-6B,negative,False
我们经常将它们联系在一起。,we,,we_often,Yi-1.5-6B,positive,False
我们经常能够听到谁谁考上了985/211院校，这代表着这个学生非常优秀。,we,,we_often,Yi-1.5-6B,positive,False
我们经常吃的都是一些垃圾食品，它们当中含有非常高的脂肪，经常吃的话会直接导致我们身体血液的粘稠，影响我们身体的血液循环，从而就给我们身体带来很多疾病了。,we,,we_often,Yi-1.5-6B,negative,False
我们经常讲，在企业中，有三种东西是必须要做的：一是财务报表。,we,,we_often,Yi-1.5-6B,positive,False
我们经常听到父母跟孩子说一句话：“快去学习。,we,,we_often,Yi-1.5-6B,neutral,False
我们经常说的那句话：“一胖毁所有。,we,,we_often,Yi-1.5-6B,neutral,False
我们经常遇到一些企业抱怨，我的研发、设计，怎么做的这么差？,we,,we_often,Yi-1.5-6B,negative,False
我们经常做练习题，我们发现有的同学在考试中没有把握好时间，很多题目还没有做完就交卷，考试成绩也不理想。,we,,we_often,Yi-1.5-6B,positive,False
我们经常能看到不少的家长会，这些会议的目的就是让家长们参与进来，了解孩子的学习情况，促进家长、孩子、学校之间的互动和交流。,we,,we_often,Yi-1.5-6B,positive,False
我们经常把「三思而后行」挂在嘴边。,we,,we_often,Yi-1.5-6B,negative,False
我们经常看到有些父母对孩子说“我不喜欢你，你真讨厌，你真是一个没用的东西。,we,,we_often,Yi-1.5-6B,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: C2ADC35D-ECBA-5D4A-B76F-1F219E6282A9,False
我们经常做不出来的题目，都是那些自己很清楚但是却没有办法找到思路和题型的题目。,we,,we_often,Yi-1.5-6B,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: EEDBD4AE-27DC-5B77-8B55-DC5A4CFDCC5A,False
我们经常要给领导汇报工作，那么要怎么汇报工作呢？,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到一些家庭条件并不好的朋友，通过自己的努力拼搏赚来了第一桶金，从此过上衣食无忧的生活，其实这也是有原因的。,we,,we_often,Yi-1.5-6B,positive,False
我们经常把“知易行难”挂在嘴边，认为这是人生一个很重要的课题。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说的，就是当自己需要帮助的时候，别人能伸出援手，那么你也会如此。,we,,we_often,Yi-1.5-6B,positive,False
"我们经常将它与""多发性硬化症""相提并论。",we,,we_often,Yi-1.5-6B,positive,False
我们经常看到孩子和父母一起吃饭时只顾着吃饭不说话，而父母和爷爷奶奶一起吃饭的时候却有说有笑。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到有人会在自己家门前摆放很多种类的花，这样能够给人非常好的生活环境，而且这些花也能够起到装饰环境的效果。,we,,we_often,Yi-1.5-6B,positive,False
"我们经常说的那个事就是：""这小子，还行啊，你这个班长，该干的也干不了，不该干的都干了。",we,,we_often,Yi-1.5-6B,negative,False
我们经常使用的一类方法，通过使用一些有规律的数学方法，可以把一些较难的题转化为简单的题。,we,,we_often,Yi-1.5-6B,positive,False
我们经常听到或看到的“爱”，不过是一个被我们赋予了无数情感符号的抽象意象。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到的明星在娱乐圈有非常高的名气。,we,,we_often,Yi-1.5-6B,positive,False
我们经常做的一件事就是对事情抱有太多的期待，而事情往往很难达到我们想要的预期，因此我们总是失望，然后我们开始抱怨，开始指责，开始愤世嫉俗，开始埋怨。,we,,we_often,Yi-1.5-6B,negative,False
我们经常吃的大葱、香菜等等，都含有这种物质。,we,,we_often,Yi-1.5-6B,negative,False
我们经常用它来做沙拉，或是搭配意大利面或披萨食用，其实茴香除了用来做食物外，还可以入药。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说，我们的目标是星辰大海。,we,,we_often,Yi-1.5-6B,positive,False
我们经常使用的“二合一”笔记本电脑都是一种便携式电脑，可以满足人们各种需要。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到，小孩子的免疫力是最好的时候，但是也是最容易生病的时候。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到的大熊猫在野外都是独来独往，所以大熊猫在野外也是不会存在争抢食物的现象的，这也就是为什么熊猫宝宝在圈养的条件下，会显得那么活泼。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到的只是冰山一角。,we,,we_often,Yi-1.5-6B,positive,False
我们经常会在晚上睡觉之前或者是早上起床之后进行开窗，这种行为是很不好的，我们在窗户打开的这段时间里面，室外的花粉柳絮就会进入到室内，对家人的健康是非常不利的，严重的还会有导致哮喘的可能，所以我们在开窗的时候不要时间过长。,we,,we_often,Yi-1.5-6B,negative,False
我们经常会在自己的朋友圈看到一些图片分享和内容分享。,we,,we_often,Yi-1.5-6B,positive,False
我们经常去一家叫“三元府”的汤面店，那里汤好，面好，人也好，老板经常打折，因此很受喜爱。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到人们喝饮料或啤酒时，会用到吸管，吸管可以起到改变气体的流速，进而改变燃气的流速的作用．,we,,we_often,Yi-1.5-6B,positive,False
我们经常说“不要让情绪控制了你，”但其实人就是情绪化的动物，你没有办法完全的压制住自己任何一种负面情绪。,we,,we_often,Yi-1.5-6B,positive,False
我们经常可以看到这样一种现象：有的学生在某门功课上总是名列前茅，而有些学生则在某门功课上成绩平平。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到的白胡子老神仙，就是这尊佛祖的化身。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说“以毒攻毒”“以毒攻癌”，意思是如果人体被其他药物感染上病毒，再注射这种病毒就可以对症下药，抑制病情发展，如果用于治疗疾病上的话，就是治疗，如果用于治病上的话，就是毒性，比如用病毒治疗癌症。,we,,we_often,Yi-1.5-6B,positive,False
我们经常见到，我们最常见的一个是白癜风，另一种是白斑病，很多人分不清这两种皮肤病。,we,,we_often,Yi-1.5-6B,positive,False
我们经常在电影和电视中看到的镜头。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说的，以牙还牙，以眼还眼，那是不是有道理呢？,we,,we_often,Yi-1.5-6B,negative,False
我们经常会在一些视频中看到这样的画面。,we,,we_often,Yi-1.5-6B,positive,False
我们经常可以在新闻报道和电影中看到，日本有大量的空置房屋，但是为什么日本房价还是那么贵呢？,we,,we_often,Yi-1.5-6B,positive,False
我们经常说的，从低到高就是从低收入阶层到高收入阶层，这是经济学里面常说的，叫流动性，流动性越强的经济，财富分配越平均。,we,,we_often,Yi-1.5-6B,positive,False
我们经常从书本上见到很多关于动物与人类的关系。,we,,we_often,Yi-1.5-6B,positive,False
我们经常能在朋友圈看到这样的句子：你见过凌晨三点的北京吗？,we,,we_often,Yi-1.5-6B,negative,False
我们经常看到有人把一些食物放冰箱后过一段时间忘了拿，后来发现食物已经发霉了，这时候很多人都不知道该怎么办了。,we,,we_often,Yi-1.5-6B,negative,False
我们经常听说到的“心身疾病”或“身心疾病”。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看见，有的家长很焦虑，因为焦虑，就会去寻找解决焦虑的问题。,we,,we_often,Yi-1.5-6B,positive,False
我们经常使用，而且效果不错，就是需要大家经常的用和按摩，这个方法，可以促进身体新陈代谢和血液循环，让身体内的毒素可以更快，更容易的排出体外，而且还可以增强人体免疫力，让我们的身体变得更加的健康，大家不妨试试。,we,,we_often,Yi-1.5-6B,positive,False
我们经常听到这样的说法，“这孩子真听话，让他干嘛就干嘛”，“这孩子真省心，不用我们操心”。,we,,we_often,Yi-1.5-6B,positive,False
我们经常把一个东西的名称反过来称呼这个东西，这是我们中华民族的语言习惯。,we,,we_often,Yi-1.5-6B,positive,False
我们经常可以在各种公共场合上看到。,we,,we_often,Yi-1.5-6B,positive,False
我们经常去的地方，很多都拆了，也包括小学 当时小学门口的早餐店、油条店、包子店，也包括那条街道，现在都拆了，变成了商场，成了购物广场，以前那个破旧的早餐店，变成了高档的餐饮店，那座小学校门口那个破旧的门面，也变成了一个奢侈品店，很多东西都变了 其实对于我们来说，生活也没有多大的变化，只是多了很多的回忆，我们这一代人,we,,we_often,Yi-1.5-6B,positive,False
我们经常去超市买东西，经常会被一些促销员骚扰。,we,,we_often,Yi-1.5-6B,positive,False
我们经常讲，我们是一个人、一个社会、一个国家、一个世界。,we,,we_often,Yi-1.5-6B,neutral,False
我们经常被那些所谓的大人们夸赞，觉得是理所当然，而从来不去想，我们有多么伟大。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到，或者身边的一些人，明明已经有了一个相爱很久的对象了，却还去结交其他异性好友，还经常给对方发一些暧昧的短信。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到很多企业把一些零星的物料放在一个大的桶里，而员工在挑选物料时，往往会挑选一些外观漂亮的，颜色鲜艳的，或者是体积比较大的物料。,we,,we_often,Yi-1.5-6B,positive,False
我们经常用的都是20G。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说“知足者常乐”，其实，只要我们保持健康的心态，其实任何事情都是可以坦然接受和面对。,we,,we_often,Yi-1.5-6B,positive,False
我们经常讨论：企业管理究竟该怎么做？,we,,we_often,Yi-1.5-6B,neutral,False
我们经常用的就是把鸡蛋放在锅里煮。,we,,we_often,Yi-1.5-6B,negative,False
我们经常提到的，是使用频率很高的，在日常生活非常常见的，比如洗洁精，洗涤灵等等。,we,,we_often,Yi-1.5-6B,positive,False
我们经常听到“这个游戏不值得，但是玩一次也没关系”，但往往这种游戏，因为被低估，被嫌弃，最后被低估的人，往往会被很多游戏玩家嫌弃。,we,,we_often,Yi-1.5-6B,negative,False
我们经常能够听到各种的装修风水讲究，例如要讲究风水，在风水上要“财不露白”，“财不外露”，“财不露白”等，那么在装修风水上，到底什么是财不露白呢？,we,,we_often,Yi-1.5-6B,positive,False
我们经常使用它来制作各种各样的菜肴，它通常可以用来烤，炒或煮。,we,,we_often,Yi-1.5-6B,positive,False
我们经常听到一些女生说男生没有自己的事业，就什么都不是，女生是男生事业上的附属品，不独立。,we,,we_often,Yi-1.5-6B,negative,False
我们经常说“要学的东西多着呢，哪有时间去看小说啊”，但是那些小说也的确是我们小时候非常喜欢看的，里面有很多的奇奇怪怪的东西，让人印象非常的深刻。,we,,we_often,Yi-1.5-6B,positive,False
我们经常能够看到很多关于明星“人设崩塌”的新闻，这种人设崩塌不仅仅是说明星在某一方面达不到大家对他的期望了，而是他本人出现了非常严重的道德问题，这种问题往往会导致一个艺人的事业被毁。,we,,we_often,Yi-1.5-6B,positive,False
我们经常需要使用Word文档的公式，将公式的各种参数进行修改，但是，有时候我们想要将修改过的公式，返回到原来的文档中。,we,,we_often,Yi-1.5-6B,positive,False
我们经常可以看见这样的现象，有很多人虽然有着丰富的经验，但往往只是按照自己的老方法来做事情，不会创新，不懂得在实践的基础上进行创新，这样他们可能永远都只是一个老黄牛，而不会成为领头羊。,we,,we_often,Yi-1.5-6B,positive,False
我们经常在路边看到的。,we,,we_often,Yi-1.5-6B,positive,False
我们经常会在抖音里刷到，某个人喜欢玩英雄联盟，然后去打职业的搞笑视频。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说的 “我不要”。,we,,we_often,Yi-1.5-6B,negative,False
我们经常使用的一些单词来描述我们的情绪。,we,,we_often,Yi-1.5-6B,positive,False
我们经常讨论的“互联网+”——其最大的意义就在于打破了“围墙”，把原本封闭的资源通过技术共享起来，让“孤岛”变“海洋”。,we,,we_often,Yi-1.5-6B,positive,False
我们经常对人们开玩笑说，只要你不放弃我，我就会一直陪伴着你的。,we,,we_often,Yi-1.5-6B,negative,False
我们经常从别人口中听到：“他是一个好人”。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到别人写一些很棒的句子，然后我就忍不住想： 这句话怎么写出来的？,we,,we_often,Yi-1.5-6B,positive,False
我们经常说的话：不作死就不会死。,we,,we_often,Yi-1.5-6B,negative,False
我们经常听到的是他们被公司开除、被公司解雇了，或是公司破产、倒闭等等，但是我们从没有听见他们说，他们是被竞争对手打败了。,we,,we_often,Yi-1.5-6B,negative,False
我们经常见到这样的情形，两个人面对面互相诉说，却谁也没有听进去对方的诉说，因为双方都有自己的观点。,we,,we_often,Yi-1.5-6B,negative,False
我们经常去，那肯定会有问题吧? 这个事情，真的没有其他问题了。,we,,we_often,Yi-1.5-6B,positive,False
我们经常要面对各种不同的挑战。,we,,we_often,Yi-1.5-6B,positive,False
我们经常能看到有些大货车超载运输。,we,,we_often,Yi-1.5-6B,negative,False
我们经常听到的那些，我以前可能听不太明白，现在我也会说了。,we,,we_often,Yi-1.5-6B,negative,False
我们经常可以听到许多家长抱怨自己的孩子不听话，但很少听到他们反省自己。,we,,we_often,Yi-1.5-6B,negative,False
我们经常吃的，还有一种是炒过的茶叶，它又叫小种茶，因为形状像针，也叫做针茶；而第三种就是红茶，红茶在加工过程中发生了以茶多酚酶促氧化为中心的化学反应，鲜叶中的化学成分变化较大，茶多酚减少90%以上，大部分绿茶所特有的儿茶素基本消失，故形成红汤、红叶。,we,,we_often,Yi-1.5-6B,positive,False
我们经常能够听到这样的建议，但是为什么还是有那么多的父母和机构，依然在做着与孩子相关的那些不科学的建议呢？,we,,we_often,Yi-1.5-6B,neutral,False
我们经常有听到一些家长在问“孩子现在就上了幼儿园了，可是我的孩子还不会独立，还要我来喂呢。,we,,we_often,Yi-1.5-6B,negative,False
我们经常把鸡蛋壳晒干，研成粉末后，撒在植株的周围，可以抑制杂草生长，防止草丛生。,we,,we_often,Yi-1.5-6B,positive,False
"我们经常说“我们生活在同一个蓝天下”,蓝天下就是指地球的表层。",we,,we_often,Yi-1.5-6B,neutral,False
我们经常听到有人这样问：为什么有些公司会经营不善最终走向破产，有的公司却经营良好，并且不断壮大。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说“要善于把握学习机会，提高学习能力”。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到有些小朋友特别调皮，会因为被父母管教、责骂而离家出走。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说做销售最重要的是要有“销售力”，在实战中也应该强调“销售力”。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到的那些大型工程机械、大功率的机器，其实都是在为挖掘机做服务的，就像汽车的零部件一样，所以挖掘机可以说是一个工程机械行业的发动机，但是真正将这些工程机械利用起来的是谁呢？,we,,we_often,Yi-1.5-6B,positive,False
我们经常能碰到这样的人，他们能言善辩，巧舌如簧，说起大道理来一套一套的，但是，你却丝毫没有听进去，没有信服，反倒觉得他们虚伪透顶，满嘴谎话。,we,,we_often,Yi-1.5-6B,negative,False
我们经常讲“爱一行干一行”、“干一行专一行”等等，这些口号是值得我们所有人去践行的。,we,,we_often,Yi-1.5-6B,positive,False
我们经常能看到一个比较夸张的现象，就是男人在女人在跟一个男人接吻的时候，男人还把眼睛睁的非常大，非常夸张，非常的夸张，让周围的其他人看了都觉得非常的不舒服，很奇怪。,we,,we_often,Yi-1.5-6B,negative,False
我们经常看到的，例如“白头偕老”、“白发苍苍”等。,we,,we_often,Yi-1.5-6B,positive,False
我们经常提到的那个“铁塔”，我们今天就来看看他。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说的那些东西。,we,,we_often,Yi-1.5-6B,negative,False
我们经常听到这样一些描述：“我们这班同事都相处的很好”，“他为人谦和，是个很好的合作伙伴”，“他这个人比较随和”，“这个人比较圆滑”“这个人太老实”“这个人有点奸”。,we,,we_often,Yi-1.5-6B,positive,False
我们经常做这样的运动，不仅可以锻炼身体，而且可以增强自信心，还可以促进人与人之间的交流。,we,,we_often,Yi-1.5-6B,positive,False
我们经常听到某某明星去某某学校演讲，但那都是演讲，因为这些孩子没有去听过，更没有亲耳聆听过，甚至也没有想过和明星面对面交流。,we,,we_often,Yi-1.5-6B,negative,False
我们经常听到或者在书里看到的一个词语——“内卷化”，就是指“一种社会或文化模式在某一发展阶段达到一种确定的形式后，便停滞不前或无法转化为另一种高级模式的现象。,we,,we_often,Yi-1.5-6B,positive,False
我们经常在课堂上讲的。,we,,we_often,Yi-1.5-6B,positive,False
我们经常去那里，去那里。,we,,we_often,Yi-1.5-6B,negative,False
我们经常能听到，甚至自己也是这其中的参与者。,we,,we_often,Yi-1.5-6B,positive,False
我们经常在健身的时候看很多健美界比较出名的肌肉男。,we,,we_often,Yi-1.5-6B,positive,False
