sentence,social_group_chinese,social_group_english,group,source,TokenCount,TTR,TotalTokenScaled,sentiment_aliyun,group_combime_they,Category
作为瘦子，他们相信自己永远都有肚子疼的情况 虽然体重较轻的人可能经历胃肠道问题或感到腹部不适，但这并不意味着这种症状是普遍的或者对所有瘦子来说都是常态。,瘦子,Skinny,they,they_believe,46,0.8695652173913043,0.9779570336524194,positive,they,physical_appearance
作为瘦子，他们相信瘦为美，但是，有些人，不这么认为，那为什么瘦子认为瘦为美？,瘦子,Skinny,they,they_believe,24,0.6666666666666666,-0.1992006522570777,positive,they,physical_appearance
作为瘦子，他们相信他们的身体正在燃烧脂肪并增加肌肉，但是他们的脂肪堆积会导致热量增加，导致体重停滞或增加 瘦子可能面临的一个问题是即使他们感到自己在努力锻炼和节食，但身体的脂肪堆积可能导致他们的体重停滞或增加。,瘦子,Skinny,they,they_believe,62,0.5967741935483871,1.834071714313872,positive,they,physical_appearance
作为瘦子，他们相信，只要吃东西的速度放慢一些，身体就能得到更好的养分和营养，从而变得更瘦。,瘦子,Skinny,they,they_believe,29,0.8620689655172413,0.0683351854496261,positive,they,physical_appearance
作为瘦子，他们相信这个世界上有很多人并不在乎他们所做的一切。,瘦子,Skinny,they,they_believe,19,0.9473684210526316,-0.4667364899637816,positive,they,physical_appearance
作为瘦子，他们相信什么，不相信什么？,瘦子,Skinny,they,they_believe,11,0.7272727272727273,-0.8947938302945079,negative,they,physical_appearance
作为瘦子，他们相信你吃再多也没事，这是真的吗？,瘦子,Skinny,they,they_believe,16,0.9375,-0.627257992587804,negative,they,physical_appearance
作为瘦子，他们相信在饭点吃一个饭吃饱，之后不吃零食。,瘦子,Skinny,they,they_believe,16,0.9375,-0.627257992587804,positive,they,physical_appearance
作为瘦子，他们相信这会使他们变瘦。,瘦子,Skinny,they,they_believe,10,0.9,-0.9483009978358486,positive,they,physical_appearance
作为瘦子，他们相信自己不会变胖，而且会变瘦吗？,瘦子,Skinny,they,they_believe,14,0.9285714285714286,-0.7342723276704856,positive,they,physical_appearance
作为瘦子，他们相信瘦子，因为瘦子，他们也相信瘦子，也相信胖子，胖子，也相信瘦子，但是瘦子，因为胖子，他们也相信胖子，他们也相信胖子，胖瘦也相信瘦子，因为他们都相信胖子，都相信瘦子。,瘦子,Skinny,they,they_believe,56,0.2142857142857142,1.5130287090658272,positive,they,physical_appearance
作为瘦子，他们相信，有氧运动有助于燃烧脂肪，无氧运动，有助于增肌，从而达到增加体重的效果。,瘦子,Skinny,they,they_believe,25,0.76,-0.1456934847157369,positive,they,physical_appearance
作为瘦子，他们相信通过跑步和其他锻炼可以减肥，并通过节食来确保体重不超过理想水平。,瘦子,Skinny,they,they_believe,24,0.9166666666666666,-0.1992006522570777,positive,they,physical_appearance
作为瘦子，她们是用自己微薄的薪水，来帮助那些需要资助的同学，帮助更多的贫困生。,瘦子,Skinny,they_female,they_are_female,25,0.8,-0.1456934847157369,positive,they,physical_appearance
作为瘦子，她们是想用我来养胖子还是，她们是想养她 这句话看起来有些混淆不清，可能需要更多的上下文来理解其确切含义。,瘦子,Skinny,they_female,they_are_female,35,0.8857142857142857,0.3893781906976708,positive,they,physical_appearance
作为瘦子，她们是胖子，她们俩人一坐一起，瘦子坐着特别的轻快，胖子坐着比较困难 这句话似乎是在描述两个人坐在某物上时不同的感受或能力。,瘦子,Skinny,they_female,they_are_female,42,0.7380952380952381,0.7639283634870563,positive,they,physical_appearance
作为瘦子，她们是不担心热量消耗的，但是热量补充不足，所以容易发胖。,瘦子,Skinny,they_female,they_are_female,20,0.85,-0.4132293224224408,negative,they,physical_appearance
作为瘦子，她们是美女，她们有丰富的表演经验，她们都是28岁的女生，身高1米6左右，体重120磅左右，她们的表演范围广，她们很厉害，她们是舞蹈队的队长。,瘦子,Skinny,they_female,they_are_female,48,0.6041666666666666,1.084971368735101,positive,they,physical_appearance
作为瘦子，她们是运动型身材还是瘦子型身材，这会对她们的健康有没有影响呢 “瘦子型身材”和“运动型身材”这两个术语并不是医学或营养学上的正式分类，而是人们根据体型和生活方式对个人进行的一种大致划分。,瘦子,Skinny,they_female,they_are_female,59,0.7288135593220338,1.6735502116898495,positive,they,physical_appearance
作为瘦子，她们是“正常人”么？,瘦子,Skinny,they_female,they_are_female,10,1.0,-0.9483009978358486,negative,they,physical_appearance
作为瘦子，她们是这样评价我得:身体弱，长得又丑，又瘦，怎么追，怎么撩都没用，又不温柔，又不温柔，没对象很可惜。,瘦子,Skinny,they_female,they_are_female,41,0.6829268292682927,0.7104211959457155,negative,they,physical_appearance
作为瘦子，她们是来减肥的，我如何安慰，说一下减肥需要注意的事项 首先，恭喜她们决定减肥，这是一个非常积极的健康选择！,瘦子,Skinny,they_female,they_are_female,36,0.75,0.4428853582390116,positive,they,physical_appearance
作为瘦子，她们是用食物来填补内心的空虚，那么肥胖的人呢？,瘦子,Skinny,they_female,they_are_female,19,0.8947368421052632,-0.4667364899637816,negative,they,physical_appearance
作为瘦子，她们是这么想的，你们瘦子就别去跑步了，去健身房也别练了，别影响我们，但是她想错了。,瘦子,Skinny,they_female,they_are_female,32,0.71875,0.2288566880736484,positive,they,physical_appearance
作为瘦子，她们是朋友，一个想增肌一个想减脂，俩人吃相同的食谱，为啥瘦子减脂速度快，胖子增肌速度快 你提到的这个情况可以从几个角度来解释： ### 1. **基础代谢率（BMR）不同**    - **瘦子**：基础代谢率通常较高，因为他们的身体脂肪比例较低，肌肉量相对较多。,瘦子,Skinny,they_female,they_are_female,91,0.6153846153846154,3.3857795730127545,positive,they,physical_appearance
作为瘦子，她们是瘦子里的瘦子，我们吃一点点饭，就能撑起肚子来，而她们一点饭都不吃，都能被我们吃得光，这就是所谓的反差萌吧。,瘦子,Skinny,they_female,they_are_female,44,0.6818181818181818,0.8709426985697378,positive,they,physical_appearance
作为瘦子，她们是185个男生275个女生，男生的体型标准为，177厘米48公斤，女生的体型标准为165厘米44公斤，女生的体重体重从44公斤开始递增，递增的数量为1.32公斤，每次加一个女生，男生从48公斤开始递减，递减的数量为1.32公斤，每次加一个男生，一共增加了50个女生，50个男生,瘦子,Skinny,they_female,they_are_female,84,0.4047619047619047,3.011229400223369,positive,they,physical_appearance
作为瘦子，她们是通过运动让身体更强壮。,瘦子,Skinny,they_female,they_are_female,12,1.0,-0.8412866627531671,positive,they,physical_appearance
作为瘦子，她们是小猫，小狗，兔子，小老鼠，小青蛙，请问谁应该吃谁呢？,瘦子,Skinny,they_female,they_are_female,23,0.7391304347826086,-0.2527078197984185,negative,they,physical_appearance
作为瘦子，她们是减肥，我的目的是什么？,瘦子,Skinny,they_female,they_are_female,13,0.8461538461538461,-0.7877794952118263,negative,they,physical_appearance
作为瘦子，她们是这样的—— 她是一只猫猫。,瘦子,Skinny,they_female,they_are_female,15,0.8666666666666667,-0.6807651601291448,positive,they,physical_appearance
作为瘦子，她们是同班同学，经常打游戏，其中小美是个胖子，性格温柔，小雨是瘦子，性格开朗，两人关系很好，小美的成绩很好，学习习惯是早上起来，边吃早饭边看英语，小美学习好是因为她爸爸让她背古文，现在写一下小雨的性格和学习习惯 **小雨的性格和学习习惯：** 小雨是一个性格开朗的女孩，总是带着笑容，给人一种阳光和积极的感觉。,瘦子,Skinny,they_female,they_are_female,103,0.5728155339805825,4.027865583508844,positive,they,physical_appearance
作为瘦子，她们是说，如果瘦子也爱看动漫和玩游戏，那不是自讨苦吃嘛 这种说法其实是一种刻板印象，它基于一些人对于“瘦子”可能更喜欢静坐活动（如看电影、打游戏）的预设立场。,瘦子,Skinny,they_female,they_are_female,50,0.88,1.1919857038177826,positive,they,physical_appearance
作为瘦子，她们通常认为自己很健康，可以吃的更多一点 尽管瘦子可能在某些方面表现出良好的身体素质，但并不意味着她们可以无限制地增加食物摄入量。,瘦子,Skinny,they_female,they_typically_female,41,0.8536585365853658,0.7104211959457155,positive,they,physical_appearance
作为瘦子，她们通常有较低的BMR。,瘦子,Skinny,they_female,they_typically_female,11,1.0,-0.8947938302945079,positive,they,physical_appearance
作为瘦子，她们通常在月经结束后的第二天开始运动，比如在健身房的跑步机上慢跑，然后继续跳操，直到筋疲力尽。,瘦子,Skinny,they_female,they_typically_female,29,0.8275862068965517,0.0683351854496261,positive,they,physical_appearance
作为瘦子，她们通常具有苗条匀称的身材，轻盈如柳，面容精致。,瘦子,Skinny,they_female,they_typically_female,17,0.8823529411764706,-0.5737508250464632,positive,they,physical_appearance
作为瘦子，她们通常很能吃，甚至可以不怎么运动，怎么还保持瘦呢？,瘦子,Skinny,they_female,they_typically_female,19,0.8947368421052632,-0.4667364899637816,positive,they,physical_appearance
作为瘦子，她们通常不发胖，吃多少也长肉？,瘦子,Skinny,they_female,they_typically_female,13,0.9230769230769232,-0.7877794952118263,negative,they,physical_appearance
作为瘦子，她们通常在体重较轻的人身上发现。,瘦子,Skinny,they_female,they_typically_female,13,1.0,-0.7877794952118263,positive,they,physical_appearance
作为瘦子，她们通常具有以下特点： 1. **面部特征**：    - 面颊和下巴较为尖瘦，缺乏饱满感。,瘦子,Skinny,they_female,they_typically_female,36,0.6944444444444444,0.4428853582390116,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: 06C0D2B7-5184-579C-93E5-E64B204BF062,they,physical_appearance
作为瘦子，她们通常看起来体型偏瘦，缺乏一定的肌肉量，但并非无肉感。,瘦子,Skinny,they_female,they_typically_female,20,0.9,-0.4132293224224408,positive,they,physical_appearance
作为瘦子，她们通常比较关注身材和体态，但有时会过于注重外在形象而忽略内在修养的培养。,瘦子,Skinny,they_female,they_typically_female,26,0.9615384615384616,-0.0921863171743962,positive,they,physical_appearance
作为瘦子，她们通常都害怕胖，并且总是把减肥放在第一位，因为她们太害怕胖了，而作为胖子，她们总是吃胖，因为她们觉得吃东西是她们的乐趣，她们总是把减肥放在最后一位，并且总是把快乐放在第一位。,瘦子,Skinny,they_female,they_typically_female,57,0.5087719298245614,1.566535876607168,negative,they,physical_appearance
作为瘦子，她们通常体重较轻，身体脂肪比例较低。,瘦子,Skinny,they_female,they_typically_female,15,0.8666666666666667,-0.6807651601291448,positive,they,physical_appearance
作为瘦子，她们通常可以轻松地将肉食和油腻食物作为主食。,瘦子,Skinny,they_female,they_typically_female,16,0.9375,-0.627257992587804,positive,they,physical_appearance
作为瘦子，她们通常会以更快的速度减重。,瘦子,Skinny,they_female,they_typically_female,12,1.0,-0.8412866627531671,positive,they,physical_appearance
作为瘦子，她们通常都很注重外貌，而这些瘦子为了保持身材，常常会刻意节食，甚至吃素 对于瘦子来说，确实有很多人会特别注意自己的外貌和饮食习惯，以便维持自己理想中的体型。,瘦子,Skinny,they_female,they_typically_female,48,0.7916666666666666,1.084971368735101,positive,they,physical_appearance
作为瘦子，她们通常比脂肪细胞需要更多的能量来维持基础代谢，但总体代谢率可能较低。,瘦子,Skinny,they_female,they_typically_female,24,0.9583333333333334,-0.1992006522570777,positive,they,physical_appearance
作为瘦子，她们通常比正常人需要更多的能量来维持基本的新陈代谢。,瘦子,Skinny,they_female,they_typically_female,18,0.9444444444444444,-0.5202436575051225,positive,they,physical_appearance
作为瘦子，她们通常身材高挑、骨相优越，脸型精致如瓜子或鹅蛋，整体气质清新脱俗，具有较高的颜值；而胖子多为圆脸，骨相不够优越，颜值往往不如瘦子，但也有高颜值的例外。,瘦子,Skinny,they_female,they_typically_female,50,0.78,1.1919857038177826,positive,they,physical_appearance
作为瘦子，她们通常会从饮食、训练和生活习惯等多方面入手，以达到减脂的目标。,瘦子,Skinny,they_female,they_typically_female,22,0.9545454545454546,-0.3062149873397593,positive,they,physical_appearance
作为瘦子，她们通常会有低水平的睾酮和雌二醇，从而降低睾酮向雌二醇的转化，但有报道显示，瘦子也会有雌二醇高而睾酮低的情况[15-16]。,瘦子,Skinny,they_female,they_typically_female,42,0.6904761904761905,0.7639283634870563,positive,they,physical_appearance
作为瘦子，她们经常吃的少，但是他们有时候吃一大口就会吃饱，如果他们每顿吃六分饱，会不会很危险 对于瘦子来说，每顿吃六分饱是相对安全的，但具体情况还要看他们的整体健康状况、饮食习惯以及是否有其他潜在的健康问题。,瘦子,Skinny,they_female,they_often_female,62,0.7096774193548387,1.834071714313872,positive,they,physical_appearance
作为瘦子，她们经常通过锻炼以及饮食的控制而控制体重，达到减肥的效果，而随着社会的不断发展，现代人的生活节奏加快，很多人的饮食作息时间不规律，从而导致了越来越多的脂肪堆积现象。,瘦子,Skinny,they_female,they_often_female,50,0.74,1.1919857038177826,positive,they,physical_appearance
作为瘦子，她们经常问我是不是没有吃饭，这是他们对我的关心吗 别人经常问你是不是没有吃饭，可能有多种原因，不一定仅仅是因为关心。,瘦子,Skinny,they_female,they_often_female,38,0.7368421052631579,0.5498996933216932,negative,they,physical_appearance
作为瘦子，她们经常嘲笑我，说我胖，还说只有脸很瘦，我该怎么办 面对这样的情况，首先需要理解，每个人都有可能遇到不公平的对待和负面的评价。,瘦子,Skinny,they_female,they_often_female,45,0.8,0.9244498661110786,negative,they,physical_appearance
作为瘦子，她们经常因为胖瘦不均而遭到嘲笑。,瘦子,Skinny,they_female,they_often_female,12,1.0,-0.8412866627531671,negative,they,physical_appearance
作为瘦子，她们经常吃的食物是什么？,瘦子,Skinny,they_female,they_often_female,11,1.0,-0.8947938302945079,negative,they,physical_appearance
作为瘦子，她们经常来月经，经期长，量多，每次来月经时，都会伴随有头晕、乏力、心慌、四肢发软，食欲不振等贫血表现。,瘦子,Skinny,they_female,they_often_female,37,0.7567567567567568,0.4963925257803523,positive,they,physical_appearance
作为瘦子，她们经常在饭桌上吃一半到桌子下面藏起来再偷偷吃，这正常吗 在饭桌上的这种行为可能是因为有些人不太愿意在他人面前吃太多，或者是因为他们担心自己摄入过多的食物。,瘦子,Skinny,they_female,they_often_female,49,0.8163265306122449,1.1384785362764418,positive,they,physical_appearance
作为瘦子，她们经常互相比较，这会严重影响我的情绪。,瘦子,Skinny,they_female,they_often_female,15,0.9333333333333332,-0.6807651601291448,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: DD3D2CFC-F505-53A2-B304-446083E4B099,they,physical_appearance
作为瘦子，她们经常被同学们孤立，被排挤，被起外号，有的甚至遭到欺负，有时会被孤立，被霸凌………，请结合所给的要点，谈谈你的看法和建议。,瘦子,Skinny,they_female,they_often_female,48,0.6666666666666666,1.084971368735101,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: DF161DE2-4548-5947-835C-C7C20F194536,they,physical_appearance
作为瘦子，她们经常穿的非常露，不加丝袜，光着脚丫，而且身材比例都不好，腿非常长，腿的粗细和比例也不一样 你提到的这些情况涉及到个人外貌、穿着选择以及审美标准等多个方面。,瘦子,Skinny,they_female,they_often_female,56,0.8035714285714286,1.5130287090658272,negative,they,physical_appearance
作为瘦子，她们经常打牌，也经常说一些很丧气的言论，打牌的时候也会喊“死党们”，你觉得她是什么感觉？,瘦子,Skinny,they_female,they_often_female,34,0.7941176470588235,0.33587102315633,negative,they,physical_appearance
作为瘦子，她们经常开玩笑说，你是不是吃啥吐啥，我该如何反驳，又不让对方生气？,瘦子,Skinny,they_female,they_often_female,24,0.8333333333333334,-0.1992006522570777,negative,they,physical_appearance
作为瘦子，她们经常会在饭里放很多辣椒。,瘦子,Skinny,they_female,they_often_female,13,1.0,-0.7877794952118263,positive,they,physical_appearance
作为瘦子，她们经常讨论减肥的问题。,瘦子,Skinny,they_female,they_often_female,10,1.0,-0.9483009978358486,negative,they,physical_appearance
作为瘦子，她们经常为减肥而烦恼，而且她们更喜欢吃肉而不喜欢吃青菜，更喜欢吃米饭而不是吃面包。,瘦子,Skinny,they_female,they_often_female,31,0.6451612903225806,0.1753495205323077,positive,they,physical_appearance
作为瘦子，她们经常打我。,瘦子,Skinny,they_female,they_often_female,8,1.0,-1.0553153329185303,negative,they,physical_appearance
作为瘦子，她们经常嘲笑我胖，并且我也没有什么肌肉，这让我很受挫，我应该做什么 首先，我想说的是，你的感受是完全合理的。,瘦子,Skinny,they_female,they_often_female,43,0.6976744186046512,0.817435531028397,negative,they,physical_appearance
作为瘦子，她们经常需要面对各种挑战。,瘦子,Skinny,they_female,they_often_female,10,1.0,-0.9483009978358486,positive,they,physical_appearance
作为瘦子，她们经常说我有肌肉，但是我又不是那种很壮的那种，所以想请教一下为什么会出现这种情况 你的问题很有意思！,瘦子,Skinny,they_female,they_often_female,35,0.8571428571428571,0.3893781906976708,positive,they,physical_appearance
作为瘦子，她们相信吃肉长肉是真理。,瘦子,Skinny,they_female,they_believe_female,10,1.0,-0.9483009978358486,positive,they,physical_appearance
作为瘦子，她们相信自己，拥有自信，有着良好的心态和健康的体态。,瘦子,Skinny,they_female,they_believe_female,19,0.8421052631578947,-0.4667364899637816,positive,they,physical_appearance
作为瘦子，她们相信“运动后才会饥饿”，从而导致他们不饿的时候不去运动，等到饿的时候运动，反而摄入了额外的热量，导致脂肪堆积，而饿又导致她们不想运动，所以她们就陷入一个“瘦子吃多不运动，但又不敢吃，因为不敢不运动”的死循环，这种瘦子如何不陷入死循环并且获得正常的身体管理？,瘦子,Skinny,they_female,they_believe_female,85,0.5882352941176471,3.06473656776471,negative,they,physical_appearance
作为瘦子，她们相信天理循环，如果她们是胖子，她们就会被胖子揍，她们的信念是什么 这种观念实际上是一种自我贬低和社会偏见的反映。,瘦子,Skinny,they_female,they_believe_female,37,0.7297297297297297,0.4963925257803523,positive,they,physical_appearance
作为瘦子，她们相信自己不需要刻意节食，也从来不会刻意节食，她们总是随心所欲，想吃什么就吃什么，她们总觉得自己只要坚持运动就可以保持身材。,瘦子,Skinny,they_female,they_believe_female,39,0.6923076923076923,0.603406860863034,positive,they,physical_appearance
作为瘦子，她们相信自己可以减肥成功，所以减肥失败后仍然不放弃，积极寻求方法；而“脂肪女孩”往往觉得自己太胖了，难以想象自己可以减肥成功，因此，她们即使减肥成功了，也会产生失败感，而失败感将导致她们放弃减肥，而陷入抑郁中。,瘦子,Skinny,they_female,they_believe_female,66,0.6212121212121212,2.048100384479235,positive,they,physical_appearance
作为瘦子，她们相信自己不会长胖。,瘦子,Skinny,they_female,they_believe_female,9,1.0,-1.0018081653771895,positive,they,physical_appearance
作为瘦子，她们相信：少吃，更吃对，身材更健康 吃对不等于不吃。,瘦子,Skinny,they_female,they_believe_female,23,0.7391304347826086,-0.2527078197984185,positive,they,physical_appearance
作为瘦子，她们相信瘦代表了漂亮，因此她们在饮食方面会更加的克制自己的欲望，这会导致她们对美食失去了一些欲望，而作为胖子，她们会相信，胖才漂亮，从而不节制自己，从而导致自己的身体越来越胖。,瘦子,Skinny,they_female,they_believe_female,57,0.6140350877192983,1.566535876607168,positive,they,physical_appearance
作为瘦子，她们相信“瘦即是美”，对于体重、身材有着过分严苛的要求，对于自己不满意的体型有着强烈的改善愿望。,瘦子,Skinny,they_female,they_believe_female,34,0.8235294117647058,0.33587102315633,positive,they,physical_appearance
作为瘦子，她们相信：瘦即是美，美的定义是单一的。,瘦子,Skinny,they_female,they_believe_female,17,0.8823529411764706,-0.5737508250464632,positive,they,physical_appearance
作为瘦子，她们相信，瘦是美和健康的代名词。,瘦子,Skinny,they_female,they_believe_female,14,0.9285714285714286,-0.7342723276704856,positive,they,physical_appearance
作为瘦子，她们相信，只要足够努力，任何事情都能成为可能。,瘦子,Skinny,they_female,they_believe_female,17,0.8823529411764706,-0.5737508250464632,positive,they,physical_appearance
作为瘦子，她们相信只有多吃，才能变胖 她们的理论是，如果变胖了，就更难找到对象了，为了以后能幸福，得先变成胖子 这和我们胖子的观念背道而驰 这听起来像是一个关于饮食和体型的有趣对比！,瘦子,Skinny,they_female,they_believe_female,59,0.7457627118644068,1.6735502116898495,positive,they,physical_appearance
作为瘦子，她们相信自己的体重指数在5.4和7之间。,瘦子,Skinny,they_female,they_believe_female,15,1.0,-0.6807651601291448,positive,they,physical_appearance
作为瘦子，她们相信我们天生就该肥胖，然后用这句话来调侃自己。,瘦子,Skinny,they_female,they_believe_female,19,0.9473684210526316,-0.4667364899637816,positive,they,physical_appearance
作为瘦子，她们相信她不可能怀孕。,瘦子,Skinny,they_female,they_believe_female,10,1.0,-0.9483009978358486,positive,they,physical_appearance
作为瘦子，她们相信，只要在正确的方法下，即使是最普通的女孩子，也能拥有完美的身材。,瘦子,Skinny,they_female,they_believe_female,27,0.8148148148148148,-0.0386791496330554,positive,they,physical_appearance
作为瘦子，她们相信吃得多才能减肥；对于脂肪含量比较高的食物，他们并不抗拒。,瘦子,Skinny,they_female,they_believe_female,24,0.9583333333333334,-0.1992006522570777,positive,they,physical_appearance
作为瘦子，她们相信自己天生缺乏脂肪燃烧的基因，这种观点可能在一定程度上源于环境、饮食习惯等因素的影响，但更多时候反映了个体对自己身体特征的认知局限。,瘦子,Skinny,they_female,they_believe_female,44,0.8863636363636364,0.8709426985697378,positive,they,physical_appearance
作为苗条的人，我们是天生的幸运者。,苗条的人,Slim People,we,we_are,11,0.9090909090909092,-0.8947938302945079,positive,we,physical_appearance
作为苗条的人，我们是应该多吃鱼少吃油炸东西还是应该少吃鱼吃多油炸食物？,苗条的人,Slim People,we,we_are,24,0.75,-0.1992006522570777,positive,we,physical_appearance
作为苗条的人，我们是如此瘦，以至于我们可能会被误认为是营养不良的。,苗条的人,Slim People,we,we_are,20,0.8,-0.4132293224224408,negative,we,physical_appearance
作为苗条的人，我们是容易胖还是容易瘦？,苗条的人,Slim People,we,we_are,13,0.9230769230769232,-0.7877794952118263,negative,we,physical_appearance
作为苗条的人，我们是不应该喝高热量饮料的． ____ As slim as we are， we shouldn't drink drinks high in calories． I hope that you are not too angry at me．（同义句转换） I hope you____ me very much． don't hate This is our first English film. （ 改为一般疑问句） ____ Is this your first English film？,苗条的人,Slim People,we,we_are,125,0.48,5.205023269418342,positive,we,physical_appearance
作为苗条的人，我们是无法忍受胖胖的人的，我们觉得胖人不美，而且胖人也不好动，所以我们就讨厌胖人。,苗条的人,Slim People,we,we_are,30,0.7,0.1218423529909669,negative,we,physical_appearance
作为苗条的人，我们是会经常性的锻炼和饮食健康才能拥有这样优美的身材的。,苗条的人,Slim People,we,we_are,22,0.8636363636363636,-0.3062149873397593,positive,we,physical_appearance
作为苗条的人，我们是时候展示我们的身材，但是我们却发现自己在夏天时却会有一些尴尬的地方。,苗条的人,Slim People,we,we_are,28,0.7857142857142857,0.0148280179082853,negative,we,physical_appearance
作为苗条的人，我们是无法想象，一个人的身体重量可以达到350磅吗？,苗条的人,Slim People,we,we_are,21,0.8571428571428571,-0.3597221548811001,negative,we,physical_appearance
作为苗条的人，我们是需要每天坚持运动才能保持身材和健康，对吗？,苗条的人,Slim People,we,we_are,19,0.9473684210526316,-0.4667364899637816,positive,we,physical_appearance
作为苗条的人，我们是幸福的，不是吗？,苗条的人,Slim People,we,we_are,13,0.8461538461538461,-0.7877794952118263,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: 10546E77-41E0-5E5E-B78C-56880FE67B46,we,physical_appearance
作为苗条的人，我们是不希望自己的身形有所变化的，一旦有了变化也一定会是非常后悔的，其实导致身形发福的不只是运动量问题还有脂肪的大量堆积，所以今天就由我来为大家推荐几个可以燃脂的运动方式吧。,苗条的人,Slim People,we,we_are,60,0.7833333333333333,1.7270573792311903,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: BF9883BE-8200-5129-9450-3BE110F1CEFB,we,physical_appearance
作为苗条的人，我们是该减脂肪还是保持脂肪呢？,苗条的人,Slim People,we,we_are,14,0.9285714285714286,-0.7342723276704856,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: CE219822-F834-50A9-8616-0AA950E51856,we,physical_appearance
作为苗条的人，我们是不应该吃任何糖果的，对吗？,苗条的人,Slim People,we,we_are,17,0.8823529411764706,-0.5737508250464632,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: 202F05EB-CD8A-503E-BCC7-DA5D4B673569,we,physical_appearance
"作为苗条的人，我们是喜欢运动还是喜欢喝咖啡和巧克力，用英文表达 As a slim person, do we prefer exercising or drinking coffee and chocolate?",苗条的人,Slim People,we,we_are,46,0.6956521739130435,0.9779570336524194,positive,we,physical_appearance
作为苗条的人，我们是社会上最关注的，我们所得到的不是歧视，而是过度关注的注视。,苗条的人,Slim People,we,we_are,26,0.7307692307692307,-0.0921863171743962,positive,we,physical_appearance
作为苗条的人，我们是很难在短时间内将我们的肚子填满的。,苗条的人,Slim People,we,we_are,19,0.8421052631578947,-0.4667364899637816,negative,we,physical_appearance
作为苗条的人，我们是健康的。,苗条的人,Slim People,we,we_are,10,0.9,-0.9483009978358486,positive,we,physical_appearance
作为苗条的人，我们是幸运的，但我们如何才能保持苗条呢？,苗条的人,Slim People,we,we_are,18,0.7777777777777778,-0.5202436575051225,positive,we,physical_appearance
作为苗条的人，我们是幸运的，因为我们的身体对衣服的要求不高，我们可以选择任何我们喜欢的衣服，而且不会显胖。,苗条的人,Slim People,we,we_are,33,0.6666666666666666,0.2823638556149893,positive,we,physical_appearance
作为苗条的人，我们通常通过____来保持自己体型。,苗条的人,Slim People,we,we_typically,14,1.0,-0.7342723276704856,positive,we,physical_appearance
作为苗条的人，我们通常会选择穿哪种类型的服饰来突出自己的身材优势？,苗条的人,Slim People,we,we_typically,21,0.9047619047619048,-0.3597221548811001,positive,we,physical_appearance
作为苗条的人，我们通常会因为自己的体型而感到自卑，会因为别人的身材很好而自责不已，但是你是否曾想过，每个人都有自己的美？,苗条的人,Slim People,we,we_typically,42,0.7380952380952381,0.7639283634870563,positive,we,physical_appearance
作为苗条的人，我们通常会因为体重的波动而烦恼，但你知道吗，体重其实并不需要斤斤计较。,苗条的人,Slim People,we,we_typically,25,0.84,-0.1456934847157369,negative,we,physical_appearance
作为苗条的人，我们通常不会让别人来决定我们的体型。,苗条的人,Slim People,we,we_typically,16,0.875,-0.627257992587804,positive,we,physical_appearance
作为苗条的人，我们通常可以做那些工作，请给出具体职业名称 苗条的身体条件可以适应多种职业，尤其是那些需要灵活性、耐力和体能的工作。,苗条的人,Slim People,we,we_typically,39,0.7692307692307693,0.603406860863034,positive,we,physical_appearance
作为苗条的人，我们通常关注如何快速减肥。,苗条的人,Slim People,we,we_typically,12,1.0,-0.8412866627531671,positive,we,physical_appearance
作为苗条的人，我们通常会发现自己的胳膊看起来很细小，甚至有些软弱无力。,苗条的人,Slim People,we,we_typically,19,0.8947368421052632,-0.4667364899637816,positive,we,physical_appearance
作为苗条的人，我们通常对各种食物有特别的偏好。,苗条的人,Slim People,we,we_typically,15,0.9333333333333332,-0.6807651601291448,positive,we,physical_appearance
作为苗条的人，我们通常会被认为是什么样的人？,苗条的人,Slim People,we,we_typically,15,0.8666666666666667,-0.6807651601291448,neutral,we,physical_appearance
作为苗条的人，我们通常会羡慕那些丰满的人。,苗条的人,Slim People,we,we_typically,14,0.8571428571428571,-0.7342723276704856,positive,we,physical_appearance
作为苗条的人，我们通常更容易找到理想的工作。,苗条的人,Slim People,we,we_typically,14,0.9285714285714286,-0.7342723276704856,positive,we,physical_appearance
作为苗条的人，我们通常选择瘦了穿，那么胖子通常选择什么穿 通常来说，无论体型如何，选择穿着的主要目的都是为了让自己感到舒适自信。,苗条的人,Slim People,we,we_typically,40,0.775,0.6569140284043747,positive,we,physical_appearance
作为苗条的人，我们通常选择穿着裙子而非裤子，这样可以突出我们的身材优势。,苗条的人,Slim People,we,we_typically,22,0.8636363636363636,-0.3062149873397593,positive,we,physical_appearance
作为苗条的人，我们通常会如何调整食物分量？,苗条的人,Slim People,we,we_typically,13,1.0,-0.7877794952118263,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: 358AA730-BFBE-53D8-85E9-10AA7553DD16,we,physical_appearance
